,latitude,longitude,shop,name,city,pincode,TOT_P,revenue,shop_category,SC_ST_RATE,Total_literacy_rate,ill_rate,childreen_population_rate,Cultivators_pulation_rate,agricultural_population_rate,household_industry_population_rate,Other_Worker_population_rate,marginial_workers_population_rate,marginial_workers_lessthan6months_population_rate,total_working_population_rate,Street_Address
1914,19.0526191,72.9070378,computer,Shree Laptop Repair Center,mumbai,400071,12442373,2857040.41,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,near Agri Samaj Hall Ghatla Chembur"
1915,19.0601779,72.9263634,bakery,Kaisar Bakery Store,mumbai,400043,12442373,6172432.22,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1916,19.059567,72.8327714,massage,Sukho Thai Spa,mumbai,400050,12442373,3409221.22,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Sukho Thai Spa, "
1917,19.0598113,72.8340929,clothes,Missprint Jaipur,mumbai,400050,12442373,8942955.06,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Missprint Jaipur, "
1918,19.0598073,72.8324299,clothes,Ranna Gill,mumbai,400050,12442373,8474939.86,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Ranna Gill, "
1919,19.0593448,72.8327178,jewelry,Mia by Tanishq,mumbai,400050,12442373,2552200.2,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Mia by Tanishq, "
1920,19.0593408,72.83278,clothes,Payal Singhal,mumbai,400050,12442373,6579887.63,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Payal Singhal, "
1921,19.0593212,72.8327519,clothes,Pernia's Pop-Up Studio,mumbai,400050,12442373,7861005.53,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Pernia's Pop-Up Studio, "
1922,19.0524556,72.824011,nutrition_supplements,Muscle Geek,mumbai,400050,12442373,2379876.27,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Muscle Geek, "
1923,19.0496723,72.826313,dry_cleaning,Janta Cleaners,mumbai,400050,12442373,2174139.76,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Janta Cleaners, "
1924,19.0499218,72.8265346,pet,Posh Pets,mumbai,400050,12442373,3297163.42,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Posh Pets, "
1925,19.0553704,72.8247383,chocolate,Royce Chocolates,mumbai,400050,12442373,3152727.4,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Royce Chocolates, "
1926,19.0568049,72.8242016,dairy,Nagori Maryam Dairy,mumbai,400050,12442373,3048417.31,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Nagori Maryam Dairy, "
1927,19.0579225,72.8231593,tattoo,Ironbuzz Tattoos and Art Cafe,mumbai,400050,12442373,2390887.42,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Ironbuzz Tattoos and Art Cafe, "
1928,19.0554793,72.8314636,clothes,Cherry Fig,mumbai,400050,12442373,8775905.02,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Cherry Fig, "
1929,19.0552665,72.8316114,clothes,New Variety,mumbai,400050,12442373,8159598.67,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"New Variety, "
1930,19.0552761,72.8316539,clothes,Glorious,mumbai,400050,12442373,6806919.29,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Glorious, "
1931,19.0552837,72.8316966,clothes,High Style,mumbai,400050,12442373,9376351.6,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"High Style, "
1932,19.0552929,72.8317404,clothes,Fashion Studio,mumbai,400050,12442373,7411517.36,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Fashion Studio, "
1933,19.0553047,72.8317986,clothes,Evana,mumbai,400050,12442373,11275768.8,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Evana, "
1934,19.0553089,72.8318367,clothes,Hilton Stores,mumbai,400050,12442373,8516707.27,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hilton Stores, "
1935,19.0590159,72.8294786,shoes,SneakInn,mumbai,400050,12442373,2996277.99,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"SneakInn, "
1936,19.0577835,72.8297928,hairdresser,Agile Fingers,mumbai,400050,12442373,2974670.72,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Agile Fingers,Manuel Gonsalves Road"
1937,19.0551473,72.8310167,clothes,Golden Lingerie,mumbai,400050,12442373,6904874.64,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Golden Lingerie, "
1938,19.055153,72.8310709,mobile_phone,Decent Collection,mumbai,400050,12442373,2855420.2,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Decent Collection, "
1939,19.0551598,72.8311047,bag,Decent Collection,mumbai,400050,12442373,3537168.87,Other,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Decent Collection, "
1940,19.055422,72.8321119,tailor,S. S. Dias & Co.,mumbai,400050,12442373,3084877.13,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"S. S. Dias & Co., "
1941,19.0554196,72.8320695,optician,Eye World Optics,mumbai,400050,12442373,3071125.84,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Eye World Optics, "
1942,19.0554072,72.8319812,clothes,Baby Touch,mumbai,400050,12442373,6370462.53,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Baby Touch, "
1943,19.0553919,72.8319048,clothes,Dolce Vita,mumbai,400050,12442373,7906013.76,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Dolce Vita, "
1944,19.059474,72.8290595,pastry,Bombay Sweet Shop,mumbai,400050,12442373,2640975.65,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Bombay Sweet Shop, "
1945,19.0595481,72.8266085,kiosk,Chauhan PCO,mumbai,400050,12442373,4399590.84,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Chauhan PCO, "
1946,19.0594964,72.8290022,pet,Pet Story,mumbai,400050,12442373,2619226.63,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Pet Story, "
1947,19.0594633,72.8290939,clothes,Soham Dave,mumbai,400050,12442373,10367772.52,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Soham Dave, "
1948,19.0594569,72.8291237,pastry,Chantilly The Café,mumbai,400050,12442373,3693956.39,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Chantilly The Café, "
1949,19.0594367,72.8291633,optician,Specs N Shades,mumbai,400050,12442373,3225535.17,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Specs N Shades, "
1950,19.0469783,72.8522936,motorcycle,Royal Enfield,mumbai,400017,12442373,2638611.89,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1951,19.0650771,72.8346918,shoes,Bata,mumbai,400050,12442373,3085297.2,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1952,19.0661012,72.8342877,shoes,Metro,mumbai,400050,12442373,3353258.5,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1953,19.0660286,72.8343134,shoes,Lord's,mumbai,400050,12442373,3291531.81,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Lord's, "
1954,19.0661356,72.8338661,shoes,Alis Shoes,mumbai,400052,12442373,2424457.44,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Alis Shoes, "
1955,19.0747657,72.8343423,clothes,Raymond,mumbai,400052,12442373,6209775.85,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1956,19.0699663,72.8385361,jewelry,S. Zaveri & Sons,mumbai,400052,12442373,3611467.64,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"S. Zaveri & Sons, "
1957,19.0699663,72.8385724,jewelry,Deepchand Jewels,mumbai,400052,12442373,2343434.84,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Deepchand Jewels, "
1958,19.069967,72.8386037,jewelry,D. H. Mehta,mumbai,400052,12442373,2867907.03,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"D. H. Mehta, "
1959,19.067575,72.836878,mobile_phone,Shree Ramdev Mobile,mumbai,400052,12442373,2452321.16,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Shree Ramdev Mobile, "
1960,19.1031699,72.8908693,alcohol,,mumbai,400072,12442373,3250824.22,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1961,19.2462028,72.8498252,medical_supply,jelquing shop,mumbai,400092,12442373,3140503.96,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1962,19.1316532,72.8356666,sports,Decathlon,mumbai,400047,12442373,3439233.21,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1963,19.1190199,72.8464079,ticket,,mumbai,400058,12442373,2454016.77,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1964,19.0192647,72.842898,ticket,,mumbai,400028,12442373,3183514.64,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1965,19.0192834,72.842864,ticket,,mumbai,400028,12442373,2344270.31,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1966,19.0192778,72.8428754,ticket,,mumbai,400028,12442373,2935994.91,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1967,19.0267339,72.8547119,shoe_repair,,mumbai,400019,12442373,3639240.46,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1968,19.0192709,72.8428865,ticket,,mumbai,400028,12442373,2570834.16,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1969,19.1081288,72.8385338,mobile_phone,Mobile Point NX,mumbai,400057,12442373,3299564.38,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1970,19.1316558,72.8150967,boutique,Diya Mehta Clothing,mumbai,400061,12442373,2829255.29,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1971,19.0276454,72.8557323,confectionery,Sweet Bengal,mumbai,400019,12442373,3545390.15,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1972,19.0259417,72.8550247,fuel,COAL SHOP,mumbai,400019,12442373,3319858.59,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1973,19.0274818,72.8564225,alcohol,Circle Wines,mumbai,400019,12442373,2744256.27,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1974,19.0272544,72.8561827,hairdresser,Capital Hair Dressers,mumbai,400019,12442373,2447160.73,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Doctor Babasaheb Ambedkar Road"
1975,19.0274313,72.8563715,sports,HB Sports & Fitness,mumbai,400019,12442373,3449409.72,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1976,19.0274084,72.8563465,watches,Time Centre Watch Co.,mumbai,400019,12442373,2667709.27,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Doctor Ambedkar Road"
1977,19.0272307,72.8561649,tea,Girnar Chaha,mumbai,400019,12442373,1980077.06,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Doctor Babasaheb Ambedkar Road"
1978,19.0258896,72.8550324,greengrocer,Alphonso Mangoes,mumbai,400019,12442373,2326217.53,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1979,19.0264622,72.8561001,pastry,Sweet County,mumbai,400019,12442373,2720883.16,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1980,19.0269583,72.8545816,clothes,Shilpa Sarees,mumbai,400019,12442373,7289057.46,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1981,19.0268168,72.8545705,watches,Ashok Watch House,mumbai,400019,12442373,2458614.6,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1982,19.0264261,72.8561596,hardware,Padma-Raman Radio & Electric Corporation,mumbai,400019,12442373,3010974.59,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1983,19.0259655,72.8550256,hairdresser,THE ROOM,mumbai,400019,12442373,2805618.89,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1984,19.026251,72.8558329,tailor,Vicky Tailor,mumbai,400019,12442373,3024831.03,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1985,19.0262667,72.8558578,computer,Cyber Point,mumbai,400019,12442373,3472207.11,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1986,19.0260213,72.8550423,kiosk,DJ's Darjeeling Momo,mumbai,400019,12442373,3018145.63,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1987,19.0275863,72.8546993,beverages,Health Juice Center,mumbai,400019,12442373,2519107.01,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1988,19.0273045,72.85477,beauty,Element's salon,mumbai,400019,12442373,2753438.08,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1989,19.0276462,72.8546808,jewelry,Krishna Jewelry,mumbai,400019,12442373,3181219.47,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1990,19.0276251,72.8547056,video_games,The Land video games,mumbai,400019,12442373,2261239.6,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1991,19.0269663,72.8545818,clothes,Vijay Stores,mumbai,400019,12442373,7618190.12,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1992,19.0272878,72.8537322,department_store,Milap,mumbai,400019,12442373,2890831.87,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1993,19.0274077,72.8533108,convenience,Beautiful,mumbai,400019,12442373,4370606.43,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1994,19.0269513,72.8545875,bed,K. N. Patadia,mumbai,400019,12442373,2438940.21,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1995,19.0272555,72.8539814,jewelry,Tanishq,mumbai,400019,12442373,2870429.03,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Tanishq, "
1996,19.0276652,72.8529687,shoes,Coronet Shoes and Bags,mumbai,400019,12442373,2780225.63,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1997,19.0270033,72.8545065,clothes,Milap,mumbai,400019,12442373,8239916.82,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
